image_id,Macroalgae,Rubble,Crustose coralline algae,Bare substrate,Sand,Turf algae,Porites,Hard coral,Soft coral,Acropora,Tape,Pocillopora,Dead coral,Montipora,Cyanobacteria,Sponge
6da4b23d-aa0d-4fe4-9a87-4c15c624e9ac,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6db1b14f-e9b6-4396-a86e-bca4a1adaf63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6db68e00-fc50-4e8e-b72e-f82543437904,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6dc521f4-05b2-4910-a16c-39dce4fd925e,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6dcc1f32-fa13-4d34-b767-328ed77eda3f,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6ddd9abf-a716-44d0-beb9-c608e33b039d,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
6de112d1-dd45-4fa0-b966-10ff0ce1e355,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
6de2db21-8d21-46c5-9202-e5db9748c5a8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6dedc0eb-cba4-49a0-815d-9cb7cb76b12b,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0
6dfc4418-016d-492a-af51-537d2f74029f,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6e0239b1-a89a-4382-a7e8-a9ccc126b153,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6e1b1685-d3e4-49ed-b935-609863eafa5f,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
6e1dd114-7e70-4084-8f4a-045130a7d7b4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
6e2872ab-6292-4ca3-bbf9-38b3a9226d73,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6e36f652-14b5-4c25-ac4f-2615be3854de,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
6e3e41a2-7fe4-4127-9a8b-a3b870c639c7,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
6e66901e-07af-43e5-90d5-eafc601d58df,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6e68dab4-143c-4a6d-b8dc-dbab9aa415cf,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6e71e6e7-57cc-46ce-873d-39bd628c8f1b,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
6e72c23c-2860-47c3-8831-994a15f2020f,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
6e8f4167-c07b-4857-83a1-8c51307bc72f,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
6e9598f4-b527-4c5d-95d5-aaa986fcf0a7,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6e9e0188-aba8-45ae-bc76-012cdcb31c9f,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
6ea33786-2260-4e5b-8fad-e301b0516e1a,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
6ea82e4a-c2af-4e55-8944-6a121d230ed1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6eb6b56a-988e-424a-b52c-691c626e4f80,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0
6eb7865c-aeaa-4b93-8b0e-ce3aa23eef27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6ebb35c5-ee42-46c0-b780-a62469767211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ebbda0c-af76-4e64-9baf-bc6417b652ed,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6ebddcc7-6d94-41fd-bdc9-f59ed4d00640,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
6ebfffcf-c005-4a6d-9b44-f1cbabbab2aa,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
6ed41248-c199-4754-9fd3-93f40ce0e80e,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6ee22d38-eb09-411e-8b1c-1b0c3cb44974,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
6ef548dd-d10a-4e91-90cc-038abda9a809,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
6efb6cb3-418a-40e0-8231-6fd5805591b4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6effb63d-5125-40b7-aed7-e3a001b5e569,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
6f0a6aa3-4dc2-49e3-9e1c-587337ce0b7c,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
6f21d49d-dc22-428b-97e0-827181502ed2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6f4e9f90-a635-419d-befe-cf8b7d619cad,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6f53f3e1-bf9c-4fe2-8bbd-60d3e446d55d,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6f74d320-ae96-4232-bfce-82ff3fe07dcf,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6f81b781-f7d8-46cc-873d-1ac3b61faed3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6f82a378-838c-4190-a01c-49083b676abb,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
6f9fec75-dbf9-4dc9-bd2d-d7e1c4c851e9,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
6fa73f4c-8fa6-42e9-84ad-1b1e999b08d2,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
6fbc92c8-c2a7-48d0-8773-eb9e54f86fbd,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
6fc2a7fd-fb98-4815-a3f1-d4622de8ffe0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6fd49439-748f-4a4d-8410-cb073dfca726,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6fd82e39-5b69-4932-90e9-62e0d9734175,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
6fe8188e-4376-418d-858c-c5702d47181d,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
6ff0b8b6-5450-44b7-819d-5d2a61dd3b0b,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
6ffc30a7-e4ca-4480-beb9-909692969a88,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
6ffdb984-731f-4260-8f41-13681327207d,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6ffe3461-533d-428c-a488-fc38decf5872,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
700aea60-9259-4c8e-b571-f3e81a1198b4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
701fb0d4-d112-43dc-94ef-1d07af9fff44,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
70489af0-8500-4d04-8c65-949f15a0177a,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
705742d1-b6ba-471b-8666-06a02b87c785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70613433-a60f-4909-ae04-331c30d46a2e,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
706492e1-1c6c-4d48-b011-94bcb9e8e54e,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
70842142-f717-4fa6-bd3e-48d597f4633c,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
708eda9e-976d-4d51-87a8-e1db8ae6ef07,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
70a52525-c8b2-48eb-8eef-eeb56e278e9d,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
70b31e85-8490-4f10-b0f4-5dafad59ac81,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
70b51ecc-42d3-49b6-ada4-63a37cc091d6,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
70b90762-340a-4025-9a44-5b1e043eaa2f,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
70c1f8d5-bcb9-4bc3-9d9c-ba4899aba86f,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
70c3b8d3-8cea-4bbf-a074-b970b40e7b2e,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
70dc099f-11e3-44ee-a9ba-5644d7d21179,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
70dd4d16-9ae1-4df1-bd3a-e97c61f535c5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
70e36ee1-57aa-4448-8733-17cbe4df09bd,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
70eccbad-c18c-4057-b638-da3470d6d8eb,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0
70f678a0-e89e-4dd4-bfe0-82c7cb21fa25,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70fb6db8-2ae0-4ef6-8e13-c9ac62bcc652,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1
71073b9e-410f-4954-941a-15e67d43ee43,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
710bd5ce-ff83-48b6-b3e7-6cb628d4ef93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711b0772-3799-41dd-a8be-3d32f048e4c5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
711fbd8b-e528-4099-a9e6-b9aed9ebc5b4,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
71285809-2f80-4aa6-8839-bec195935ede,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
7152e3a6-d6f0-46a2-bc7e-28ab4008e9d8,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
717f4ef6-bd69-401e-b854-c539827c9d7b,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
71811d26-95cd-4a6f-a1d5-f5bbc694fefe,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
718df010-35f0-45c2-a60f-7c3fb39dc5d4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7198c563-91db-48f2-bd2e-ac487589d0ab,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1
719a8c7a-6e6e-4556-a1ad-d4a9943d3fbe,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
719dccfd-1d94-4d3c-9e2f-d0261e946070,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
71a07d77-9b47-4acf-9b34-3b62184d656d,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
71a67257-12d2-4391-8761-c9b2b9525424,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
71deb432-ef1a-48a4-95b2-965b594027fe,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
71e371dd-5c85-4aa0-8a7c-de25aed2e8f7,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
71fce695-7186-4b41-a75f-f8c313586dde,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7241dc8f-f485-4abb-b685-5fe599e9e470,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
72620ef6-b729-41a5-980d-d30f6854a502,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
7263a3e1-c7e9-4767-ab54-55fe97d27da3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
72642030-b296-4597-b34b-82276f446eae,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
726ce76d-47f7-49ff-8696-9b446c0ddc3c,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
7277732e-26cf-405f-beb3-dc23f38a7aca,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
728e2151-b32d-4df5-8d6a-9228cb06f121,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
72a2fa8d-c1bb-42fc-953b-e591540451ea,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
72a4c329-1d5f-4f4e-ab31-7a90d5af8d3c,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
72bfff1d-2178-4504-a4cf-b3b4ed8fba36,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
72cccd00-1ead-46e9-8718-13dbcbaf71da,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
72ecd9b8-12e8-4b1c-847f-1e29c5375f82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72efcf44-ba40-4ccd-abfd-21419c662efa,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7303548f-6ad9-4ae9-b216-583d69b8ca3e,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
730ba604-5d21-4152-ade1-1ddf41b8f01f,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
7321a2a6-42f5-4798-a465-60524a55100e,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7322b8cd-f26d-4f8b-b618-4b1945bb92ad,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
73294422-faf0-457c-84a9-34147e819347,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0
73299496-6bdf-451f-ad2b-4f74180bf27f,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
732b3235-d932-4198-bc7b-b1dc393db693,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732ef0d2-6aeb-405c-aed7-6183cb8144cf,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
73441c36-feb8-47b9-b0ac-e740504316f7,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
73505b6a-3553-43bb-bdfe-2642990c8150,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
73573ff6-5695-48ec-984a-84689ec36cdd,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
7367a7af-a1e8-439d-bfcd-dcbae55776ca,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
7391ec3d-af00-4c03-b422-57d7943c946a,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
73947d81-21b1-4c34-8e32-f4dfb421857b,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
73a2d4f0-e0a5-4644-8104-b60b399f0d65,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
73a42362-512e-4aac-8d48-bb2e6470c1a1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
73c80bd1-fea7-476b-b268-cdb2e850c4a8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73ce4c68-dc3d-4f09-949e-b16eeddeeaa0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
73e8f27e-6350-44a4-a15c-68f6bb0b1b55,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
73f07250-eee1-4a28-a389-84760f560df5,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
741f00f2-3454-433e-a874-e7a7d202405c,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
742b6318-ca6e-4dda-a48b-1890fb6b75de,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
743e667d-6126-4262-8b74-bab1ce199e38,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
74418745-9d39-4309-962b-b3c3a454ee06,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7446f971-bd1c-4017-aae4-5adc6523c83e,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
744b1b77-67b6-46e8-8bc0-52cfe5b9dcdf,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
746805fb-787e-4a99-8a4c-532955344003,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
746f7132-2a67-41d9-8f15-9480a0ab51ac,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0
74795aa7-3b8d-4737-ac1b-200531e6e7e2,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
747a97fc-bd7c-4999-8d1d-7a8adbad360f,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
747eda3a-57b8-4398-8e28-5a936ce360ad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
748047ea-1bdd-4cf7-afe1-f39e8c52d5b4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
749dab26-dfd4-4373-ac48-5b3f9b8ad258,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0
74bf9119-6cbe-4026-acdf-a7605156144a,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
74cade97-1c10-479c-9959-4a2529609247,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
74cd6a46-c328-4607-92a1-f49349493aa4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
74daf26d-a2d9-4ea1-bba5-9b84c324320f,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
74fd8ae4-1445-4d0e-a0d7-f76379de5eed,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
750d2f2f-c5af-41d1-bb57-14d97968670b,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
7531528f-6d1b-423c-9cde-cd8098122384,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
753ad2fb-1ba0-4e57-8801-c584fd7db90b,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
754d4c74-e041-48de-a590-fd3c87488a65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7554c1ae-d4c4-45a5-85f9-85962fdb00f9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
75712d9e-8e33-4d37-9cdc-45c323bb86b4,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
7575da62-3d45-4bd9-8d7c-ef92e8af27e5,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7599814d-7cb1-498a-b719-3b5692e7f343,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
75b3a104-3406-450f-80ea-705feac67996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75caafe1-e302-4915-b823-2dd354e1b8ac,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
75d25b79-4fd1-41e3-a340-822f985ebc40,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
75db31ed-2ba0-4fd3-ae51-82ac4cae5fbc,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
75feaea7-579c-4402-9a43-a9ca44a24f23,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
76023cd4-3494-4216-83cd-317a1f6f9bcb,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7609d68a-430d-4d89-b453-deaa3bb6df2a,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
7635366f-3205-4fa1-b453-a1cf0259acc6,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
763a6d27-8210-4760-94e7-7b3c2098661a,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0
763c8053-2b2d-48e8-93e0-3baec66952e7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
763edaf1-8540-4856-b5bd-9e6e4b819d2b,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
76502799-3015-43b7-af7b-d17346744f8c,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7661a1b6-8031-4c07-b7e7-90ec725f3a37,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
76684bb5-748c-451c-be52-38f9cab7a7dc,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
7671783b-0453-41d7-b56b-87b390d0aec7,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7673ce72-5091-4e94-b44c-4e34be06da7c,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
76979b9e-020d-4887-832d-92d7ad0a9a6c,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
76b07e3e-e09a-4f7b-b567-ef1e79eff9b0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
76b321f7-f58f-4dd4-9ce9-84f44fba9cab,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
76c94509-ed49-422c-9f93-f5fdaf421be7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
76d9503a-f773-4290-9bba-724de4829f7b,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
76d9df8b-4b9f-4f37-80a3-6b0d20f97c78,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
76da960b-b9ec-4de3-9db9-ae5dfa382da8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
76df0825-208f-44a6-87c5-fffc05610a1a,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
76e60a7f-ea28-49ba-8d89-b394ca2d4a0e,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
76fdbd7f-2f74-4925-96e8-102e8d545296,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
7703c4b6-2f85-4904-a716-2294107b71a4,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
7704d12f-bbfb-4285-b498-f022c67eb3f6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7719905c-eea5-43ab-b1f8-eae93db090a4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
771c296d-f090-40c1-b365-6c407c2555b8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7721afeb-1d6c-4e36-945a-ce0e093ffd81,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7727f052-46a9-4904-8da2-0c21fbd78005,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
772adbee-4b71-45a0-99a3-07ef34ff8436,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77355dcd-57dd-412a-9588-462cdfe5d9fe,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
77523bed-cbdd-431a-89b6-86b2a9454280,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
77634fc3-e98c-40e2-a168-a4a08b0338dd,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
77a50bcc-34a3-467d-b759-953eb41444dc,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
77b0ffc8-e6c5-411d-915b-fcccd8943e9d,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
77bc97a1-b5d2-4f92-8a47-c62c35905add,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
77beca93-53f3-4f72-9438-4159d6eface1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
77d329e3-d4d3-4544-8cf5-0b84e1c9c368,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0
77ea47ca-7f8a-4ce6-a6ff-4722cf671d86,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
77efcf50-49dd-49f3-bebd-5ebeeb705056,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
77f3d905-6bc2-4f93-9d4e-7f23094ebea1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
78061ab0-f55d-4771-ac16-6e7db2b11d02,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
781f2d93-1a12-424c-852a-adec033c37c0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
78363d35-0a17-4e79-9610-3aab1f1ea37f,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
78371e51-ec5e-48a3-bedf-b22f7f5ff3f1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
783f3ff4-89b1-4e21-91a3-8cb3ead9e4c3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
78414f41-e230-4379-b99d-151926b485e8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
784d3b9c-7e39-473e-8c6d-3e04edd0d9d7,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
784da4ef-b745-4097-8744-617a462b0852,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
78508fcc-2162-4427-b544-2ab3dbb77f43,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
7852f9e5-4d11-411d-9365-c95493839a81,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0
785faecb-ce59-4a4d-9fd6-b9f76719c334,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
786a6eb7-7c92-4f5b-9184-6afceab442f3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78783e2c-1e57-4874-8aad-95098772029a,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
788890ae-77f2-4978-b521-03ac75487e48,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
789db9f4-fa89-4263-8db2-b2450a9a9b8e,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
78c5f58d-df11-4199-9150-bca0bd0ae605,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
78ce2c59-2a2a-4d69-8aae-9ae29be7f59d,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
78d0387e-9ea8-4098-9290-9e32f69e390f,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
78d07f55-8800-49cd-933d-c671589efe1c,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
78d520a5-eda6-48e0-8a82-c6f2dfc6faf8,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
78e006b8-8728-4a89-8c6b-b71c6f5e4abc,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
78f3412c-6def-4324-8f45-853485e15f30,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
78f5943e-e6e8-4ce3-aa34-0917441a6bd6,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
78f698ee-8af5-44b0-9453-771665bffb89,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78f9016e-3505-452a-8a77-d706a59dfaf2,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0
79233096-cdb5-4356-91df-ea56525edc1a,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
792ba633-bc7c-423c-b1da-3dc3cc264c47,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
79503c21-25b6-4637-859f-3ec8f2eb4952,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
79657867-2bda-499e-9ca5-28ef598e3ff2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
796f62db-37d5-4506-976a-43597c3678ff,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
7999f14b-5226-4944-96c2-35d7755bb8ac,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
79c0fc48-f081-4336-8023-7ba9b25f44d7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7a03668f-5630-45f4-8856-9cb9266f4fb2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7a0f83cb-f654-41aa-8787-45e622636c6b,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7a1e43dd-568b-4b6f-b4e5-b19ff83d96a0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7a22b7ce-59b6-4e2c-b45b-6e2cf1a26d51,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7a34d049-307c-4664-b0bc-fd51de001bce,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
7a38acbc-b9b9-4bfe-9773-0b1a0e5da34a,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7a530337-fdfd-4a8c-87f9-96ff1024d3ce,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
7a553bf0-a7b3-4071-8199-5f06a2e3f519,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7a690a82-79fb-4fde-a677-353a88918557,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
